frame	verdict
nbacourt_2147_frame_0012_png.rf.227575	lineup
nbacourt_0631_frame_0003_png.rf.6fc01d	lineup
nbacourt_0023_frame_0000_png.rf.26a463	lineup
nbacourt_0027_frame_0000_png.rf.2b3b39	lineup
nbacourt_0513_frame_0002_png.rf.e6e874	lineup
nbacourt_0641_frame_0003_png.rf.7fbb93	no_lineup
nbacourt_1229_frame_0006_png.rf.5c34bc	lineup
nbacourt_1731_frame_0010_png.rf.a2bccf	lineup
nbacourt_1992_frame_0001_png.rf.013a37	lineup
nbacourt_2255_frame_0012_png.rf.ffb71c	lineup
nbacourt_1107_frame_0005_png.rf.bbb142	lineup
nbacourt_1443_frame_0007_png.rf.b0e9dc	lineup
nbacourt_1643_frame_0009_png.rf.781af1	lineup
nbacourt_1647_frame_0009_png.rf.835d44	lineup
nbacourt_2032_frame_0003_png.rf.b3f6ff	lineup
nbacourt_2081_frame_0006_png.rf.6cd689	lineup
nbacourt_2093_frame_0006_png.rf.d90e77	lineup
nbacourt_0568_frame_0003_png.rf.2ef425	no_lineup
nbacourt_0258_frame_0001_png.rf.a277ef	lineup
nbacourt_1876_frame_0014_png.rf.d0af04	lineup
nbacourt_1953_frame_0025_png.rf.7a2ea6	lineup
nbacourt_2074_frame_0005_png.rf.f0f986	lineup
nbacourt_2206_frame_0004_png.rf.3f79fa	no_lineup
nbacourt_0275_frame_0001_png.rf.b41977	lineup
nbacourt_0479_frame_0002_png.rf.bde257	lineup
nbacourt_0785_frame_0004_png.rf.2c52e9	lineup
nbacourt_1028_frame_0005_png.rf.61b60b	lineup
nbacourt_1807_frame_0012_png.rf.44b8ad	no_lineup
nbacourt_0245_frame_0001_png.rf.9113aa	no_lineup
nbacourt_0999_frame_0005_png.rf.3571e1	lineup
nbacourt_1252_frame_0006_png.rf.84f47e	no_lineup
nbacourt_0856_frame_0004_png.rf.81a8f1	lineup
nbacourt_1310_frame_0006_png.rf.dbce9c	lineup
nbacourt_2012_frame_0002_png.rf.7ac2da	lineup
nbacourt_1212_frame_0006_png.rf.447d01	no_lineup
nbacourt_0166_frame_0001_png.rf.1fab6c	lineup
nbacourt_0236_frame_0001_png.rf.808ee5	lineup
nbacourt_0464_frame_0002_png.rf.ae1b9c	lineup
nbacourt_0542_frame_0003_png.rf.0c46e4	lineup
nbacourt_0920_frame_0004_png.rf.dad5bb	lineup
nbacourt_1384_frame_0007_png.rf.412ea3	lineup
nbacourt_1740_frame_0010_png.rf.c1337f	lineup
nbacourt_1870_frame_0014_png.rf.9c98ef	lineup
nbacourt_0024_frame_0000_png.rf.27ee0b	lineup
nbacourt_0132_frame_0000_png.rf.f73325	no_lineup
nbacourt_0450_frame_0002_png.rf.9e5200	lineup
nbacourt_0071_frame_0000_png.rf.8734de	lineup
nbacourt_0073_frame_0000_png.rf.87d428	lineup
nbacourt_0080_frame_0000_png.rf.9945d1	lineup
nbacourt_0367_frame_0002_png.rf.3a9474	lineup
nbacourt_0388_frame_0002_png.rf.4e20d2	lineup
nbacourt_0423_frame_0002_png.rf.7c69bf	lineup
nbacourt_0475_frame_0002_png.rf.bb069c	lineup
nbacourt_0616_frame_0003_png.rf.624644	no_lineup
nbacourt_0658_frame_0003_png.rf.985e66	no_lineup
nbacourt_0903_frame_0004_png.rf.bdf01d	lineup
nbacourt_1001_frame_0005_png.rf.36f895	lineup
nbacourt_1036_frame_0005_png.rf.6de5fb	lineup
nbacourt_1112_frame_0005_png.rf.bf80cc	lineup
nbacourt_1128_frame_0005_png.rf.cec604	no_lineup
nbacourt_1173_frame_0005_png.rf.feeee7	lineup
nbacourt_1318_frame_0006_png.rf.e69e07	lineup
nbacourt_1373_frame_0007_png.rf.352408	lineup
nbacourt_1380_frame_0007_png.rf.3aefc1	no_lineup
nbacourt_1397_frame_0007_png.rf.58b669	no_lineup
nbacourt_1407_frame_0007_png.rf.747885	no_lineup
nbacourt_1857_frame_0014_png.rf.1345ef	lineup
nbacourt_2105_frame_0007_png.rf.41b6ea	lineup
nbacourt_2228_frame_0007_png.rf.173911	lineup
nbacourt_2231_frame_0007_png.rf.abbdbb	lineup
nbacourt_0127_frame_0000_png.rf.ebb437	lineup
nbacourt_1090_frame_0005_png.rf.adf420	no_lineup
nbacourt_0224_frame_0001_png.rf.700d4a	lineup
nbacourt_0380_frame_0002_png.rf.485c9e	lineup
nbacourt_0627_frame_0003_png.rf.6c6266	no_lineup
nbacourt_1005_frame_0005_png.rf.448afb	lineup
nbacourt_1145_frame_0005_png.rf.e900c0	lineup
nbacourt_1916_frame_0018_png.rf.cd618c	no_lineup
nbacourt_2132_frame_0009_png.rf.ae3b54	lineup
nbacourt_0593_frame_0003_png.rf.4a7dde	lineup
nbacourt_1516_frame_0008_png.rf.30081b	lineup
nbacourt_0036_frame_0000_png.rf.3a5a32	lineup
nbacourt_0129_frame_0000_png.rf.eff2d6	lineup
nbacourt_0192_frame_0001_png.rf.4542ee	lineup
nbacourt_0331_frame_0002_png.rf.03fbec	no_lineup
nbacourt_0539_frame_0003_png.rf.07b1ea	lineup
nbacourt_0629_frame_0003_png.rf.6d55ad	no_lineup
nbacourt_1069_frame_0005_png.rf.91f5e2	lineup
nbacourt_1238_frame_0006_png.rf.68470a	lineup
nbacourt_1652_frame_0009_png.rf.88c82e	lineup
nbacourt_2063_frame_0005_png.rf.16d8c2	lineup
nbacourt_2170_frame_0000_png.rf.3e2977	no_lineup
nbacourt_1279_frame_0006_png.rf.b6e710	lineup
nbacourt_0135_frame_0000_png.rf.f9d679	no_lineup
nbacourt_0551_frame_0003_png.rf.1330af	lineup
nbacourt_0660_frame_0003_png.rf.992f2f	no_lineup
nbacourt_0671_frame_0003_png.rf.a78871	lineup
nbacourt_0801_frame_0004_png.rf.4769be	lineup
nbacourt_0880_frame_0004_png.rf.a55c49	lineup
nbacourt_0965_frame_0005_png.rf.1009da	lineup
nbacourt_1352_frame_0007_png.rf.133999	lineup
nbacourt_1989_frame_0000_png.rf.bdced5	lineup
nbacourt_2158_frame_0015_png.rf.37123b	lineup
nbacourt_0498_frame_0002_png.rf.da18ef	lineup
nbacourt_0438_frame_0002_png.rf.8ba69d	lineup
nbacourt_0487_frame_0002_png.rf.c7fc15	no_lineup
nbacourt_1722_frame_0010_png.rf.7c7024	lineup
nbacourt_1882_frame_0015_png.rf.90ff56	lineup
nbacourt_2043_frame_0004_png.rf.183b9d	lineup
nbacourt_1974_frame_0035_png.rf.4baaac	lineup
nbacourt_1535_frame_0008_png.rf.5bdb38	lineup
nbacourt_1636_frame_0009_png.rf.66a7da	lineup
nbacourt_1404_frame_0007_png.rf.6e96e9	lineup
nbacourt_0527_frame_0002_png.rf.f7b0d9	no_lineup
nbacourt_0927_frame_0004_png.rf.e6131c	lineup
nbacourt_1377_frame_0007_png.rf.38cbd3	no_lineup
nbacourt_1448_frame_0007_png.rf.bd80b0	lineup
nbacourt_1507_frame_0008_png.rf.1c0aa2	lineup
nbacourt_1528_frame_0008_png.rf.47e17d	lineup
nbacourt_1899_frame_0017_png.rf.5d3068	lineup
nbacourt_2250_frame_0011_png.rf.56e0b0	lineup
nbacourt_0357_frame_0002_png.rf.2e7fca	lineup
nbacourt_0975_frame_0005_png.rf.1a3184	lineup
nbacourt_1410_frame_0007_png.rf.7b2233	no_lineup
nbacourt_0158_frame_0001_png.rf.169280	lineup
nbacourt_0480_frame_0002_png.rf.bf6e1d	lineup
nbacourt_1363_frame_0007_png.rf.267bc0	lineup
nbacourt_2069_frame_0005_png.rf.a1cc51	lineup
nbacourt_2155_frame_0013_png.rf.cd874d	lineup
nbacourt_0022_frame_0000_png.rf.2475bc	lineup
nbacourt_0237_frame_0001_png.rf.831dc0	lineup
nbacourt_0382_frame_0002_png.rf.494ea3	lineup
nbacourt_0383_frame_0002_png.rf.4a923c	no_lineup
nbacourt_0466_frame_0002_png.rf.ae8b75	lineup
nbacourt_0531_frame_0002_png.rf.f962c5	lineup
nbacourt_1159_frame_0005_png.rf.f3df79	no_lineup
nbacourt_1296_frame_0006_png.rf.d0a9a8	lineup
nbacourt_1304_frame_0006_png.rf.d5fef0	lineup
nbacourt_1417_frame_0007_png.rf.86a95d	no_lineup
nbacourt_1873_frame_0014_png.rf.b2399e	lineup
nbacourt_2106_frame_0007_png.rf.61504d	lineup
nbacourt_2130_frame_0009_png.rf.8e43ba	lineup
nbacourt_2179_frame_0001_png.rf.6888be	no_lineup
nbacourt_0293_frame_0001_png.rf.cc82f9	lineup
nbacourt_0788_frame_0004_png.rf.320dab	lineup
nbacourt_0905_frame_0004_png.rf.c45178	lineup
nbacourt_1157_frame_0005_png.rf.f34352	lineup
nbacourt_1795_frame_0011_png.rf.d5a9fc	lineup
nbacourt_0673_frame_0003_png.rf.ab4b1c	no_lineup
nbacourt_0840_frame_0004_png.rf.70e9f4	lineup
nbacourt_1033_frame_0005_png.rf.6778a4	lineup
nbacourt_1272_frame_0006_png.rf.a3aefc	lineup
nbacourt_1690_frame_0009_png.rf.f793d2	lineup
nbacourt_1705_frame_0010_png.rf.2fb0db	lineup
nbacourt_1751_frame_0010_png.rf.fee5a5	lineup
nbacourt_1904_frame_0017_png.rf.b047b9	lineup
nbacourt_2023_frame_0003_png.rf.134543	no_lineup
nbacourt_2161_frame_0016_png.rf.05e78b	lineup
nbacourt_0822_frame_0004_png.rf.5b8f7f	lineup
nbacourt_0807_frame_0004_png.rf.4d093d	lineup
nbacourt_0847_frame_0004_png.rf.76c925	lineup
nbacourt_0977_frame_0005_png.rf.1c7982	lineup
nbacourt_1612_frame_0009_png.rf.15ccfe	lineup
nbacourt_2205_frame_0004_png.rf.3ef6b4	lineup
nbacourt_1239_frame_0006_png.rf.688db8	lineup
nbacourt_0200_frame_0001_png.rf.516bf4	lineup
nbacourt_0344_frame_0002_png.rf.0ffeaf	lineup
nbacourt_0458_frame_0002_png.rf.a785c7	no_lineup
nbacourt_0555_frame_0003_png.rf.198c6a	lineup
nbacourt_1055_frame_0005_png.rf.81cd0d	lineup
nbacourt_1332_frame_0006_png.rf.fc64ee	lineup
nbacourt_1593_frame_0008_png.rf.e44eed	lineup
nbacourt_1775_frame_0011_png.rf.82cc17	lineup
nbacourt_1859_frame_0014_png.rf.2216b6	lineup
nbacourt_2164_frame_0020_png.rf.711aae	lineup
nbacourt_2180_frame_0001_png.rf.6cb9e0	lineup
nbacourt_1723_frame_0010_png.rf.810b75	lineup
nbacourt_0426_frame_0002_png.rf.85d29d	no_lineup
nbacourt_0756_frame_0004_png.rf.11d4fc	lineup
nbacourt_1763_frame_0011_png.rf.4fe201	no_lineup
nbacourt_1875_frame_0014_png.rf.ca2ae3	lineup
nbacourt_0077_frame_0000_png.rf.94df6a	lineup
nbacourt_0336_frame_0002_png.rf.0a21c7	lineup
nbacourt_0478_frame_0002_png.rf.bd45d6	lineup
nbacourt_1167_frame_0005_png.rf.fc9bad	no_lineup
nbacourt_1645_frame_0009_png.rf.7adb43	lineup
nbacourt_2096_frame_0006_png.rf.e62406	lineup
nbacourt_2253_frame_0011_png.rf.d55bc8	lineup
nbacourt_1087_frame_0005_png.rf.aacd4d	no_lineup
nbacourt_1594_frame_0008_png.rf.e678d2	no_lineup
nbacourt_1602_frame_0008_png.rf.fdd571	lineup
nbacourt_0456_frame_0002_png.rf.a6ce7c	no_lineup
nbacourt_1149_frame_0005_png.rf.ebe546	lineup
nbacourt_1389_frame_0007_png.rf.477bbd	lineup
nbacourt_1831_frame_0013_png.rf.15f98b	lineup
nbacourt_1597_frame_0008_png.rf.f9b826	lineup
nbacourt_0505_frame_0002_png.rf.e000b1	lineup
nbacourt_0727_frame_0003_png.rf.dfb575	lineup
nbacourt_0809_frame_0004_png.rf.4f2186	lineup
nbacourt_1499_frame_0008_png.rf.10be9a	lineup
nbacourt_1575_frame_0008_png.rf.be276f	no_lineup
nbacourt_1987_frame_0000_png.rf.a9145c	no_lineup
nbacourt_1911_frame_0018_png.rf.3ab431	no_lineup
nbacourt_0228_frame_0001_png.rf.750c46	lineup
nbacourt_0234_frame_0001_png.rf.7aca52	lineup
nbacourt_0547_frame_0003_png.rf.115e63	no_lineup
nbacourt_0582_frame_0003_png.rf.3b8c1b	lineup
nbacourt_0779_frame_0004_png.rf.294a74	no_lineup
nbacourt_1068_frame_0005_png.rf.8dcf73	lineup
nbacourt_1114_frame_0005_png.rf.c375a2	no_lineup
nbacourt_1122_frame_0005_png.rf.cb1a6c	lineup
nbacourt_1130_frame_0005_png.rf.d36d3e	lineup
nbacourt_1163_frame_0005_png.rf.f82184	no_lineup
nbacourt_1170_frame_0005_png.rf.fe227e	no_lineup
nbacourt_1421_frame_0007_png.rf.90b75d	lineup
nbacourt_1554_frame_0008_png.rf.829438	lineup
nbacourt_1679_frame_0009_png.rf.e06801	lineup
nbacourt_1771_frame_0011_png.rf.6b0d92	lineup
nbacourt_1785_frame_0011_png.rf.b5b10e	lineup
nbacourt_1906_frame_0017_png.rf.e6d442	lineup
nbacourt_1910_frame_0018_png.rf.2f5b4a	no_lineup
nbacourt_1927_frame_0019_png.rf.93adac	lineup
nbacourt_2077_frame_0006_png.rf.278320	no_lineup
nbacourt_2141_frame_0010_png.rf.cb51e3	lineup
nbacourt_0404_frame_0002_png.rf.64e8cd	lineup
nbacourt_0439_frame_0002_png.rf.8cd6ed	lineup
nbacourt_0891_frame_0004_png.rf.ac2194	lineup
nbacourt_1186_frame_0006_png.rf.12753e	lineup
nbacourt_1219_frame_0006_png.rf.4a9913	no_lineup
nbacourt_1347_frame_0007_png.rf.0d2796	lineup
nbacourt_0540_frame_0003_png.rf.0a6068	lineup
nbacourt_0691_frame_0003_png.rf.beb230	no_lineup
nbacourt_1177_frame_0006_png.rf.01d413	lineup
nbacourt_1455_frame_0007_png.rf.c8b284	lineup
nbacourt_1639_frame_0009_png.rf.6d3774	lineup
nbacourt_1866_frame_0014_png.rf.75aad1	lineup
nbacourt_1886_frame_0016_png.rf.3a7437	lineup
nbacourt_2142_frame_0010_png.rf.ccbecd	no_lineup
nbacourt_1416_frame_0007_png.rf.867917	lineup
nbacourt_0078_frame_0000_png.rf.95c537	lineup
nbacourt_0168_frame_0001_png.rf.25c0c5	lineup
nbacourt_0321_frame_0001_png.rf.fa9a9d	lineup
nbacourt_0340_frame_0002_png.rf.0cdc64	lineup
nbacourt_0507_frame_0002_png.rf.e29c3c	lineup
nbacourt_0605_frame_0003_png.rf.583b12	lineup
nbacourt_0697_frame_0003_png.rf.c4a489	lineup
nbacourt_0778_frame_0004_png.rf.286beb	lineup
nbacourt_1169_frame_0005_png.rf.fdcc07	no_lineup
nbacourt_1728_frame_0010_png.rf.942daa	no_lineup
nbacourt_2119_frame_0008_png.rf.4d5720	lineup
nbacourt_0163_frame_0001_png.rf.1c0416	lineup
nbacourt_1697_frame_0010_png.rf.1804df	lineup
nbacourt_2215_frame_0005_png.rf.a4ad0c	lineup
nbacourt_0410_frame_0002_png.rf.6df8f1	no_lineup
nbacourt_1264_frame_0006_png.rf.9ad78c	lineup
nbacourt_0274_frame_0001_png.rf.b29fa7	lineup
nbacourt_0279_frame_0001_png.rf.b6e21c	lineup
nbacourt_0345_frame_0002_png.rf.115f3a	lineup
nbacourt_0757_frame_0004_png.rf.11feaf	lineup
nbacourt_0768_frame_0004_png.rf.1d31af	lineup
nbacourt_0942_frame_0004_png.rf.f68cba	lineup
nbacourt_1172_frame_0005_png.rf.feabe0	lineup
nbacourt_1758_frame_0011_png.rf.1ea54a	lineup
nbacourt_1793_frame_0011_png.rf.d19050	lineup
nbacourt_1801_frame_0012_png.rf.106e2b	no_lineup
nbacourt_1843_frame_0013_png.rf.876e43	lineup
nbacourt_1883_frame_0015_png.rf.c1cdfb	lineup
nbacourt_1995_frame_0001_png.rf.4d733b	no_lineup
nbacourt_2098_frame_0006_png.rf.e9891c	lineup
nbacourt_2242_frame_0010_png.rf.9041f6	lineup
nbacourt_0460_frame_0002_png.rf.ac6ba4	no_lineup
nbacourt_0463_frame_0002_png.rf.ade2fb	lineup
nbacourt_1598_frame_0008_png.rf.fa5eb6	lineup
nbacourt_1900_frame_0017_png.rf.62b333	lineup
nbacourt_0607_frame_0003_png.rf.5a189b	lineup
nbacourt_0070_frame_0000_png.rf.8717c6	lineup
nbacourt_0173_frame_0001_png.rf.3154a4	lineup
nbacourt_0334_frame_0002_png.rf.0821d6	lineup
nbacourt_0650_frame_0003_png.rf.90a099	no_lineup
nbacourt_0718_frame_0003_png.rf.d77aac	lineup
nbacourt_0770_frame_0004_png.rf.1f90bf	no_lineup
nbacourt_1284_frame_0006_png.rf.bcac80	lineup
nbacourt_1346_frame_0007_png.rf.0b4733	no_lineup
nbacourt_2102_frame_0007_png.rf.1215d5	lineup
nbacourt_1842_frame_0013_png.rf.830109	lineup
nbacourt_1744_frame_0010_png.rf.c86261	lineup
nbacourt_1853_frame_0013_png.rf.edda8b	lineup
nbacourt_0723_frame_0003_png.rf.dc9ba9	no_lineup
nbacourt_1012_frame_0005_png.rf.4a243d	no_lineup
nbacourt_1110_frame_0005_png.rf.be0b94	lineup
nbacourt_1578_frame_0008_png.rf.c2b407	lineup
nbacourt_1747_frame_0010_png.rf.d95b0c	lineup
nbacourt_1895_frame_0016_png.rf.f70373	lineup
nbacourt_0295_frame_0001_png.rf.d05596	lineup
nbacourt_1476_frame_0007_png.rf.ed2922	lineup
nbacourt_1880_frame_0015_png.rf.3abea1	lineup
nbacourt_2188_frame_0002_png.rf.683be1	lineup
nbacourt_0091_frame_0000_png.rf.b02003	lineup
nbacourt_0232_frame_0001_png.rf.78e0d5	lineup
nbacourt_0414_frame_0002_png.rf.72004c	no_lineup
nbacourt_0459_frame_0002_png.rf.a85418	no_lineup
nbacourt_0501_frame_0002_png.rf.dd2155	no_lineup
nbacourt_0644_frame_0003_png.rf.82eabc	no_lineup
nbacourt_0648_frame_0003_png.rf.874fbe	lineup
nbacourt_0986_frame_0005_png.rf.24bc0a	lineup
nbacourt_1822_frame_0012_png.rf.d0f4e2	no_lineup
nbacourt_1837_frame_0013_png.rf.4a8c53	no_lineup
nbacourt_1860_frame_0014_png.rf.231390	lineup
nbacourt_1885_frame_0016_png.rf.15d6f7	lineup
nbacourt_2019_frame_0002_png.rf.bff6b7	lineup
nbacourt_2163_frame_0017_png.rf.c7fac2	lineup
nbacourt_0054_frame_0000_png.rf.6bb03a	lineup
nbacourt_0473_frame_0002_png.rf.b7ba9d	lineup
nbacourt_0483_frame_0002_png.rf.c23f97	lineup
nbacourt_0372_frame_0002_png.rf.3eba57	lineup
nbacourt_0418_frame_0002_png.rf.753384	lineup
nbacourt_0776_frame_0004_png.rf.275a61	lineup
nbacourt_0003_frame_0000_png.rf.08d223	lineup
nbacourt_0130_frame_0000_png.rf.f29ceb	no_lineup
nbacourt_0774_frame_0004_png.rf.2367bc	lineup
nbacourt_0782_frame_0004_png.rf.2b62f3	lineup
nbacourt_0939_frame_0004_png.rf.f34345	lineup
nbacourt_1118_frame_0005_png.rf.c81ad4	lineup
nbacourt_2087_frame_0006_png.rf.ac91cc	lineup
nbacourt_1610_frame_0009_png.rf.12f11b	no_lineup
nbacourt_0019_frame_0000_png.rf.20af22	lineup
nbacourt_0141_frame_0001_png.rf.00803a	lineup
nbacourt_1060_frame_0005_png.rf.873675	lineup
nbacourt_1166_frame_0005_png.rf.fb73a4	lineup
nbacourt_0045_frame_0000_png.rf.53ee2c	lineup
nbacourt_0574_frame_0003_png.rf.32d963	lineup
nbacourt_0666_frame_0003_png.rf.a3dd67	no_lineup
nbacourt_0699_frame_0003_png.rf.c6c716	lineup
nbacourt_0831_frame_0004_png.rf.66d04e	no_lineup
nbacourt_0868_frame_0004_png.rf.9000b8	lineup
nbacourt_0878_frame_0004_png.rf.a27480	lineup
nbacourt_1849_frame_0013_png.rf.d43b06	no_lineup
nbacourt_0167_frame_0001_png.rf.20e4ac	lineup
nbacourt_0244_frame_0001_png.rf.8fba85	lineup
nbacourt_0864_frame_0004_png.rf.8b1e85	lineup
nbacourt_1700_frame_0010_png.rf.1dfaec	lineup
nbacourt_0395_frame_0002_png.rf.57903b	lineup
nbacourt_0829_frame_0004_png.rf.641341	lineup
nbacourt_0491_frame_0002_png.rf.cd175e	lineup
nbacourt_1249_frame_0006_png.rf.82441f	lineup
nbacourt_1745_frame_0010_png.rf.d08eff	lineup
nbacourt_1823_frame_0012_png.rf.d1e51a	no_lineup
nbacourt_1826_frame_0012_png.rf.f08a28	lineup
nbacourt_2125_frame_0008_png.rf.daff91	lineup
nbacourt_1342_frame_0007_png.rf.091707	lineup
nbacourt_1687_frame_0009_png.rf.f066da	lineup
nbacourt_1830_frame_0013_png.rf.12ce4f	no_lineup
nbacourt_2193_frame_0003_png.rf.399b1c	no_lineup
nbacourt_0110_frame_0000_png.rf.cce59a	no_lineup
nbacourt_0468_frame_0002_png.rf.b06885	lineup
nbacourt_0618_frame_0003_png.rf.64ca02	no_lineup
nbacourt_0655_frame_0003_png.rf.935a40	no_lineup
nbacourt_0740_frame_0003_png.rf.fc1141	lineup
nbacourt_0764_frame_0004_png.rf.18410f	lineup
nbacourt_0879_frame_0004_png.rf.a54be7	lineup
nbacourt_0969_frame_0005_png.rf.112cae	lineup
nbacourt_1587_frame_0008_png.rf.da4826	lineup
nbacourt_1783_frame_0011_png.rf.a7b60a	lineup
nbacourt_2045_frame_0004_png.rf.7d0fb9	lineup
nbacourt_2054_frame_0004_png.rf.be1d64	lineup
nbacourt_2094_frame_0006_png.rf.e53021	lineup
nbacourt_2182_frame_0001_png.rf.c7b266	no_lineup
nbacourt_2221_frame_0006_png.rf.33282a	no_lineup
nbacourt_0559_frame_0003_png.rf.20b4dd	lineup
nbacourt_0610_frame_0003_png.rf.5bf17d	lineup
nbacourt_0385_frame_0002_png.rf.4d4eab	lineup
nbacourt_0469_frame_0002_png.rf.b3be6d	no_lineup
nbacourt_0529_frame_0002_png.rf.f8c9db	lineup
nbacourt_1478_frame_0007_png.rf.ee64e7	lineup
nbacourt_1646_frame_0009_png.rf.80cdb9	no_lineup
nbacourt_1976_frame_0035_png.rf.fe0bd4	lineup
nbacourt_0519_frame_0002_png.rf.ea67ce	lineup
nbacourt_1627_frame_0009_png.rf.456ac7	no_lineup
nbacourt_1191_frame_0006_png.rf.1e36a4	lineup
nbacourt_1712_frame_0010_png.rf.60aee0	lineup
nbacourt_0250_frame_0001_png.rf.95a9d6	lineup
nbacourt_2237_frame_0009_png.rf.a9b668	lineup
nbacourt_0194_frame_0001_png.rf.48b8d5	no_lineup
nbacourt_0419_frame_0002_png.rf.761741	lineup
nbacourt_0921_frame_0004_png.rf.db9cd4	lineup
nbacourt_1082_frame_0005_png.rf.a81f16	lineup
nbacourt_1327_frame_0006_png.rf.f3a291	lineup
nbacourt_1500_frame_0008_png.rf.12826a	lineup
nbacourt_1586_frame_0008_png.rf.d8983c	lineup
nbacourt_1027_frame_0005_png.rf.617398	lineup
nbacourt_0272_frame_0001_png.rf.b0d68f	lineup
nbacourt_1070_frame_0005_png.rf.959d61	lineup
nbacourt_2211_frame_0004_png.rf.bc6495	lineup
nbacourt_0197_frame_0001_png.rf.49c02e	lineup
nbacourt_0378_frame_0002_png.rf.448698	lineup
nbacourt_0481_frame_0002_png.rf.c0251c	lineup
nbacourt_0976_frame_0005_png.rf.1ab246	lineup
nbacourt_1165_frame_0005_png.rf.f856d7	lineup
nbacourt_1519_frame_0008_png.rf.316fbf	lineup
nbacourt_1570_frame_0008_png.rf.b6dfaa	lineup
nbacourt_1677_frame_0009_png.rf.cde0f7	lineup
nbacourt_2230_frame_0007_png.rf.70110a	lineup
nbacourt_0018_frame_0000_png.rf.1fa5d8	lineup
nbacourt_1653_frame_0009_png.rf.8a0f52	lineup
nbacourt_1982_frame_0000_png.rf.537247	lineup
nbacourt_2015_frame_0002_png.rf.9924bf	lineup
nbacourt_0248_frame_0001_png.rf.921fb4	lineup
nbacourt_1192_frame_0006_png.rf.1efed9	lineup
nbacourt_0447_frame_0002_png.rf.9786ef	lineup
nbacourt_0667_frame_0003_png.rf.a41384	lineup
nbacourt_1105_frame_0005_png.rf.b9574c	lineup
nbacourt_1648_frame_0009_png.rf.84541d	lineup
nbacourt_1988_frame_0000_png.rf.b18d88	lineup
nbacourt_2256_frame_0014_png.rf.7dffc9	no_lineup
nbacourt_0055_frame_0000_png.rf.6bc683	no_lineup
nbacourt_0643_frame_0003_png.rf.826795	no_lineup
nbacourt_0810_frame_0004_png.rf.54bafe	lineup
nbacourt_0812_frame_0004_png.rf.5543b2	lineup
nbacourt_1256_frame_0006_png.rf.8b0e95	lineup
nbacourt_1521_frame_0008_png.rf.39aa8d	lineup
nbacourt_1605_frame_0009_png.rf.04383f	lineup
nbacourt_1788_frame_0011_png.rf.b8f7dd	lineup
nbacourt_2218_frame_0005_png.rf.fc25af	lineup
nbacourt_0112_frame_0000_png.rf.d093c1	lineup
nbacourt_0431_frame_0002_png.rf.87fc6a	lineup
nbacourt_1638_frame_0009_png.rf.6c24f2	lineup
nbacourt_1847_frame_0013_png.rf.a5c0fe	lineup
nbacourt_0661_frame_0003_png.rf.9a37db	lineup
nbacourt_0898_frame_0004_png.rf.b5fbe1	lineup
nbacourt_1308_frame_0006_png.rf.d9ce89	lineup
nbacourt_1401_frame_0007_png.rf.5db518	lineup
nbacourt_1832_frame_0013_png.rf.256bc5	lineup
nbacourt_1844_frame_0013_png.rf.88f004	lineup
nbacourt_2181_frame_0001_png.rf.81f902	lineup
nbacourt_0012_frame_0000_png.rf.1a1498	lineup
nbacourt_0733_frame_0003_png.rf.ee4dd0	lineup
nbacourt_1482_frame_0007_png.rf.f630df	lineup
nbacourt_2198_frame_0003_png.rf.ca6d92	lineup
nbacourt_0013_frame_0000_png.rf.1cad6e	lineup
nbacourt_0266_frame_0001_png.rf.aa13b0	lineup
nbacourt_0338_frame_0002_png.rf.0b3a86	lineup
nbacourt_0694_frame_0003_png.rf.c0ff60	lineup
nbacourt_1038_frame_0005_png.rf.6e6018	lineup
nbacourt_1277_frame_0006_png.rf.b56ca5	lineup
nbacourt_1451_frame_0007_png.rf.bf016d	lineup
nbacourt_1809_frame_0012_png.rf.48157b	lineup
nbacourt_2118_frame_0008_png.rf.48fd74	lineup
nbacourt_2133_frame_0009_png.rf.c9a035	lineup
nbacourt_2148_frame_0012_png.rf.83e37d	lineup
nbacourt_2199_frame_0003_png.rf.fd01b7	lineup
nbacourt_0724_frame_0003_png.rf.dcdcb9	lineup
nbacourt_1858_frame_0014_png.rf.1c71ae	lineup
nbacourt_0252_frame_0001_png.rf.9918d5	lineup
nbacourt_0520_frame_0002_png.rf.eb59ec	lineup
nbacourt_0765_frame_0004_png.rf.185d5a	lineup
nbacourt_1184_frame_0006_png.rf.0cb599	lineup
nbacourt_1224_frame_0006_png.rf.4f2656	lineup
nbacourt_1546_frame_0008_png.rf.711889	no_lineup
nbacourt_1777_frame_0011_png.rf.842bc5	lineup
nbacourt_2126_frame_0008_png.rf.eb5147	lineup
nbacourt_2172_frame_0000_png.rf.950e67	lineup
nbacourt_2210_frame_0004_png.rf.8137e0	lineup
nbacourt_0118_frame_0000_png.rf.dd3f64	lineup
nbacourt_1681_frame_0009_png.rf.e457e7	lineup
nbacourt_2078_frame_0006_png.rf.2a04d0	lineup
nbacourt_0026_frame_0000_png.rf.2b1b89	lineup
nbacourt_0183_frame_0001_png.rf.3be754	lineup
nbacourt_0532_frame_0002_png.rf.fcf467	no_lineup
nbacourt_0674_frame_0003_png.rf.ab7030	no_lineup
nbacourt_0858_frame_0004_png.rf.84760e	lineup
nbacourt_0873_frame_0004_png.rf.98ca4a	no_lineup
nbacourt_1059_frame_0005_png.rf.864f1f	no_lineup
nbacourt_1729_frame_0010_png.rf.962f7a	lineup
